484.16	3.457
484.41	3.328
484.66	3.222
484.91	3.046
485.16	3.036
485.41	2.811
485.66	2.743
485.91	2.597
486.16	2.592
486.41	2.527
486.66	2.434
486.91	2.434
487.16	2.110
487.41	2.199
487.66	2.281
487.91	2.298
488.16	2.106
488.41	2.111
488.66	2.036
488.91	2.187
489.16	2.130
489.41	2.188
489.66	2.244
489.91	2.503
490.16	2.435
490.41	2.532
490.66	2.641
490.91	2.751
491.16	2.799
491.41	3.005
491.66	2.968
491.91	3.270
492.16	3.313
492.41	3.504
492.66	3.548
492.91	3.638
493.16	3.750
493.41	3.887
493.66	4.179
493.91	4.177
494.16	4.371
494.41	4.491
494.66	4.612
494.91	4.791
495.16	4.811
495.41	4.870
495.66	5.014
495.91	5.046
496.16	5.096
496.40	5.129
496.65	5.342
496.90	5.271
497.15	5.359
497.40	5.263
497.65	5.351
497.90	5.178
498.15	5.177
498.40	5.346
498.65	5.192
498.90	5.251
499.15	5.156
499.40	4.969
499.65	4.874
499.90	4.812
500.15	4.633
500.40	4.465
500.65	4.504
500.89	4.451
501.14	4.232
501.39	4.130
501.64	3.961
501.89	3.927
502.14	3.654
502.39	3.626
502.64	3.516
502.89	3.452
503.14	3.215
503.39	3.141
503.64	3.097
503.89	3.018
504.13	3.004
504.38	2.843
504.63	2.759
504.88	2.660
505.13	2.684
505.38	2.544
505.63	2.687
505.88	2.489
506.13	2.622
506.38	2.647
506.63	2.647
506.87	2.783
507.12	2.668
507.37	2.740
507.62	2.942
507.87	2.937
508.12	3.097
508.37	3.071
508.62	3.236
508.87	3.368
509.11	3.648
509.36	3.713
509.61	3.945
509.86	4.100
510.11	4.152
510.36	4.386
510.61	4.579
510.86	4.709
511.10	4.729
511.35	5.057
511.60	5.209
511.85	5.376
512.10	5.614
512.35	5.767
512.60	5.928
512.84	5.962
513.09	6.224
513.34	6.378
513.59	6.410
513.84	6.688
514.09	6.718
514.34	6.826
514.58	6.875
514.83	7.044
515.08	7.170
515.33	7.175
515.58	7.244
515.83	7.186
516.07	7.224
516.32	7.301
516.57	7.286
516.82	7.249
517.07	7.138
517.32	7.124
517.56	7.198
517.81	7.092
518.06	7.016
518.31	6.865
518.56	6.757
518.81	6.693
519.05	6.539
519.30	6.370
519.55	6.356
519.80	6.112
520.05	5.902
520.29	5.818
520.54	5.731
520.79	5.594
521.04	5.315
521.29	5.215
521.53	5.137
521.78	4.882
522.03	4.724
522.28	4.540
522.53	4.482
522.77	4.293
523.02	4.199
523.27	4.062
523.52	3.948
523.77	3.903
524.01	3.712
524.26	3.573
524.51	3.498
524.76	3.393
525.01	3.266
525.25	3.276
525.50	3.269
525.75	3.192
526.00	3.185
526.24	3.125
526.49	3.193
526.74	3.096
526.99	3.207
527.24	3.245
527.48	3.286
527.73	3.314
527.98	3.439
528.23	3.512
528.47	3.645
528.72	3.643
528.97	3.799
529.22	3.845
529.46	3.990
529.71	4.149
529.96	4.307
530.21	4.405
530.45	4.572
530.70	4.742
530.95	4.855
531.20	5.116
531.44	5.250
